match_id,data,casa,ospite,gol_casa_reali,gol_ospite_reali,gol_casa_baseline,gol_ospite_baseline,tiri_dentro_casa_pre,tiri_fuori_casa_pre,tiri_dentro_casa_concessi_pre,tiri_fuori_casa_concessi_pre,tiri_dentro_ospite_pre,tiri_fuori_ospite_pre,tiri_dentro_ospite_concessi_pre,tiri_fuori_ospite_concessi_pre,expected_tiri_dentro_casa,expected_tiri_dentro_ospite,expected_tiri_fuori_casa,expected_tiri_fuori_ospite,tiri_dentro_casa_reali,tiri_fuori_casa_reali,tiri_dentro_ospite_reali,tiri_fuori_ospite_reali,valido
30130,2026-03-15 14:00:00,Sassuolo,Bologna,0.0,1.0,1.2368881118881119,1.3419462425329773,6.928571428571429,3.7142857142857144,8.928571428571429,5.5,8.285714285714286,5.071428571428571,7.0,3.5,6.964285714285714,8.607142857142858,3.607142857142857,5.285714285714286,6,3,7,9,True
30124,2026-03-15 17:00:00,Como,Roma,2.0,1.0,1.4320557491289199,1.040462355917629,8.785714285714286,5.25,5.964285714285714,3.4642857142857144,9.5,3.9642857142857144,5.5,4.035714285714286,7.142857142857143,7.732142857142858,4.642857142857142,3.7142857142857144,15,7,2,1,True
30127,2026-03-15 19:45:00,Lazio,Milan,1.0,0.0,1.1111111111111112,1.2698412698412698,6.714285714285714,4.571428571428571,8.357142857142858,5.25,9.428571428571429,4.071428571428571,6.535714285714286,4.5,6.625,8.892857142857142,4.535714285714286,4.660714285714286,2,5,12,5,True
30125,2026-03-16 19:45:00,Cremonese,Fiorentina,1.0,4.0,1.0027187345526445,1.2436520290218716,5.428571428571429,3.7142857142857144,11.178571428571429,5.892857142857143,8.285714285714286,5.392857142857143,8.892857142857142,4.035714285714286,7.160714285714286,9.732142857142858,3.875,5.642857142857143,10,3,8,5,True
30136,2026-03-20 17:30:00,Cagliari,Napoli,0.0,1.0,1.146551724137931,1.4954468188440988,6.0344827586206895,4.068965517241379,8.724137931034482,4.413793103448276,8.068965517241379,4.758620689655173,5.862068965517241,4.862068965517241,5.948275862068965,8.39655172413793,4.46551724137931,4.586206896551724,4,3,8,9,True
30139,2026-03-20 19:45:00,Genoa,Udinese,0.0,2.0,1.231514397440455,1.2559196033319768,7.275862068965517,4.275862068965517,8.551724137931034,4.448275862068965,6.413793103448276,4.862068965517241,8.206896551724139,4.793103448275862,7.741379310344827,7.482758620689655,4.5344827586206895,4.655172413793103,8,10,4,2,True
30142,2026-03-21 14:00:00,Parma,Cremonese,0.0,2.0,0.9725141709966934,1.0154466064219783,6.0344827586206895,5.310344827586207,9.03448275862069,5.482758620689655,5.586206896551724,3.689655172413793,11.068965517241379,5.862068965517241,8.551724137931034,7.310344827586207,5.586206896551724,4.586206896551724,3,5,4,3,True
30141,2026-03-21 17:00:00,Milan,Torino,3.0,2.0,1.368688949040838,0.9256518591690641,9.517241379310345,4.103448275862069,6.379310344827586,4.517241379310345,7.172413793103448,4.517241379310345,8.517241379310345,5.172413793103448,9.017241379310345,6.775862068965518,4.637931034482759,4.517241379310345,9,6,11,7,True
30140,2026-03-21 19:45:00,Juventus,Sassuolo,1.0,1.0,1.4915552427867698,1.0871371140608443,10.275862068965518,6.517241379310345,5.896551724137931,4.413793103448276,6.896551724137931,3.689655172413793,8.862068965517242,5.620689655172414,9.56896551724138,6.396551724137931,6.068965517241379,4.051724137931035,14,4,6,1,True
30137,2026-03-22 11:30:00,Como,Pisa,5.0,0.0,1.4394506136762129,0.8167794996767334,9.0,5.310344827586207,5.827586206896552,3.3793103448275863,7.379310344827586,2.586206896551724,9.793103448275861,5.448275862068965,9.39655172413793,6.603448275862069,5.379310344827586,2.9827586206896552,13,1,4,3,True
30134,2026-03-22 14:00:00,Atalanta,Verona,1.0,0.0,1.3036754426840633,0.8732103094870808,9.482758620689655,5.448275862068965,7.413793103448276,4.344827586206897,6.172413793103448,4.689655172413793,7.517241379310345,6.0,8.5,6.793103448275862,5.724137931034482,4.517241379310345,8,4,5,7,True
30135,2026-03-22 14:00:00,Bologna,Lazio,0.0,2.0,1.267967026587716,1.0886538429641879,8.241379310344827,5.206896551724138,6.9655172413793105,3.4827586206896552,6.551724137931035,4.586206896551724,8.482758620689655,5.241379310344827,8.362068965517242,6.758620689655173,5.224137931034482,4.0344827586206895,10,5,5,4,True
30143,2026-03-22 17:00:00,Roma,Lecce,1.0,0.0,1.2848299004859987,0.8027418604770652,9.241379310344827,3.8620689655172415,5.827586206896552,4.137931034482759,5.413793103448276,4.517241379310345,9.03448275862069,3.8620689655172415,9.137931034482758,5.620689655172414,3.8620689655172415,4.327586206896552,12,2,5,3,True
30138,2026-03-22 19:45:00,Fiorentina,Inter,1.0,1.0,1.1974109099296504,1.9163245358908936,8.275862068965518,5.379310344827586,8.931034482758621,4.0,12.620689655172415,5.586206896551724,4.758620689655173,3.4827586206896552,6.517241379310345,10.775862068965518,4.431034482758621,4.793103448275862,9,7,11,1,True
30151,2026-04-04 13:00:00,Sassuolo,Cagliari,2.0,1.0,1.2108333333333334,1.1790296725784446,6.866666666666666,3.6,9.033333333333333,5.566666666666666,5.966666666666667,4.033333333333333,8.7,4.566666666666666,7.783333333333333,7.5,4.083333333333333,4.8,5,4,8,3,True
30153,2026-04-04 16:00:00,Verona,Fiorentina,0.0,1.0,0.9779623477297897,1.4441593139615134,6.133333333333334,4.766666666666667,7.533333333333333,5.933333333333334,8.3,5.433333333333334,9.0,3.9,7.566666666666666,7.916666666666667,4.333333333333333,5.683333333333334,8,13,2,3,True
30147,2026-04-04 18:45:00,Lazio,Parma,1.0,1.0,1.126766004415011,0.8472409850207122,6.5,4.566666666666666,8.533333333333333,5.233333333333333,5.933333333333334,5.3,8.866666666666667,5.4,7.683333333333334,7.233333333333333,4.983333333333333,5.266666666666667,5,2,4,3,True
30144,2026-04-05 13:00:00,Cremonese,Bologna,1.0,2.0,1.0264026402640265,1.369058334114873,5.533333333333333,3.6666666666666665,10.8,5.833333333333333,8.3,5.2,6.9,3.5,6.216666666666667,9.55,3.583333333333333,5.516666666666667,6,3,10,4,True
30150,2026-04-05 16:00:00,Pisa,Torino,0.0,1.0,0.9935307017543861,1.4563295916678487,7.266666666666667,2.6,9.9,5.3,7.3,4.6,8.533333333333333,5.2,7.9,8.6,3.9000000000000004,4.949999999999999,5,2,7,6,True
30145,2026-04-05 18:45:00,Inter,Roma,5.0,2.0,1.709016393442623,1.0567737866719618,12.566666666666666,5.433333333333334,4.9,3.6,9.333333333333334,3.8,5.8,4.1,9.183333333333334,7.116666666666667,4.766666666666667,3.7,13,4,6,3,True
30152,2026-04-06 10:30:00,Udinese,Como,0.0,0.0,1.1960784313725492,1.6025992156862743,6.333333333333333,4.766666666666667,8.2,4.966666666666667,9.133333333333333,5.166666666666667,5.766666666666667,3.3666666666666667,6.05,8.666666666666666,4.066666666666666,5.066666666666666,11,3,7,5,True
30148,2026-04-06 13:00:00,Lecce,Atalanta,0.0,3.0,0.9607491856677526,1.3533227409820243,5.4,4.466666666666667,9.133333333333333,3.8,9.433333333333334,5.4,7.333333333333333,4.433333333333334,6.366666666666667,9.283333333333333,4.45,4.6,5,6,13,3,True
30146,2026-04-06 16:00:00,Juventus,Genoa,2.0,0.0,1.4778679653679654,1.084505031820769,10.4,6.433333333333334,5.9,4.3,7.3,4.466666666666667,8.4,4.366666666666666,9.4,6.6,5.4,4.383333333333333,10,6,5,7,True
30149,2026-04-06 18:45:00,Napoli,Milan,1.0,0.0,1.3775080906148869,1.267683405130843,8.066666666666666,4.9,5.8,4.8,9.5,4.166666666666667,6.533333333333333,4.6,7.3,7.65,4.75,4.483333333333333,7,3,5,2,True
30162,2026-04-10 18:45:00,Roma,Pisa,3.0,0.0,1.2870967741935484,0.8535244922341697,9.225806451612904,3.774193548387097,6.032258064516129,4.096774193548387,7.193548387096774,2.5806451612903225,9.806451612903226,5.32258064516129,9.516129032258064,6.612903225806452,4.548387096774194,3.338709677419355,7,1,5,4,True
30163,2026-04-11 13:00:00,Torino,Verona,2.0,1.0,1.174644746395602,1.1584816426785656,7.290322580645161,4.645161290322581,8.419354838709678,5.096774193548387,6.193548387096774,5.032258064516129,7.354838709677419,5.838709677419355,7.32258064516129,7.306451612903226,5.241935483870968,5.064516129032258,5,6,10,8,True
30156,2026-04-11 13:00:00,Cagliari,Cremonese,1.0,0.0,1.1267059553349876,1.1135139812153074,6.032258064516129,4.0,8.580645161290322,4.548387096774194,5.548387096774194,3.6451612903225805,10.774193548387096,5.774193548387097,8.403225806451612,7.064516129032258,4.887096774193548,4.096774193548387,9,8,4,1,True
30160,2026-04-11 16:00:00,Milan,Udinese,0.0,3.0,1.3674894362568277,0.959804632781537,9.35483870967742,4.096774193548387,6.548387096774194,4.548387096774194,6.483870967741935,4.709677419354839,8.161290322580646,4.967741935483871,8.758064516129032,6.516129032258064,4.532258064516129,4.629032258064516,14,7,8,4,True
30154,2026-04-11 18:45:00,Atalanta,Juventus,0.0,1.0,1.319550030819807,1.2691224640803758,9.548387096774194,5.32258064516129,7.258064516129032,4.483870967741935,10.387096774193548,6.419354838709677,5.870967741935484,4.387096774193548,7.709677419354839,8.82258064516129,4.854838709677419,5.451612903225806,14,8,5,2,True
30159,2026-04-12 10:30:00,Genoa,Sassuolo,2.0,1.0,1.1893753200204813,1.3229266602910759,7.225806451612903,4.548387096774194,8.451612903225806,4.419354838709677,6.806451612903226,3.6129032258064515,9.0,5.483870967741935,8.112903225806452,7.629032258064516,5.016129032258064,4.016129032258064,6,8,9,6,True
30161,2026-04-12 13:00:00,Parma,Napoli,1.0,1.0,0.9640159248672928,1.3895231319675465,5.870967741935484,5.225806451612903,8.741935483870968,5.290322580645161,8.03225806451613,4.838709677419355,5.774193548387097,4.709677419354839,5.82258064516129,8.387096774193548,4.967741935483871,5.064516129032258,1,2,16,4,True
30155,2026-04-12 16:00:00,Bologna,Lecce,2.0,0.0,1.2539940978935586,0.9381589161727366,8.35483870967742,5.161290322580645,6.870967741935484,3.4838709677419355,5.387096774193548,4.516129032258065,9.258064516129032,3.774193548387097,8.806451612903226,6.129032258064516,4.467741935483871,4.0,9,3,2,4,True
30157,2026-04-12 18:45:00,Como,Inter,3.0,4.0,1.4633292757151553,1.3881432736455568,9.064516129032258,5.161290322580645,5.935483870967742,3.3548387096774195,12.580645161290322,5.387096774193548,4.935483870967742,3.5806451612903225,7.0,9.258064516129032,4.370967741935484,4.370967741935484,16,8,5,2,True
30158,2026-04-13 18:45:00,Fiorentina,Lazio,1.0,0.0,1.192714126807564,1.2181565387155904,8.096774193548388,5.354838709677419,8.96774193548387,4.193548387096774,6.451612903225806,4.483870967741935,8.387096774193548,5.161290322580645,8.241935483870968,7.709677419354838,5.258064516129032,4.338709677419354,4,4,8,5,True
30170,2026-04-17 16:30:00,Sassuolo,Como,2.0,1.0,1.2203125,1.5600443574168796,6.875,3.6875,8.90625,5.5625,9.28125,5.25,5.90625,3.3125,6.390625,9.09375,3.5,5.40625,6,6,5,7,True
30164,2026-04-17 18:45:00,Inter,Cagliari,3.0,0.0,1.7832457165109035,0.9811412947602288,12.34375,5.28125,5.28125,3.71875,6.125,4.125,8.4375,4.4375,10.390625,5.703125,4.859375,3.921875,12,6,4,6,True
